,category,header,contents
510,politics,Both Extremes Regarding Teenage-Related Morality Can Be Harmful To Society,The United States of America is likely the most sheltered nation regarding how it deals with juvenile-justice-related issues.  Topics encompassing teenage sexuality always never fail to raise eyebrows everywhere in our nation.  Society should proceed with caution in addressing these same topics.
511,politics,WWFTD- What would Franklin and Teddy Do? Leadership for the 21st Century Part IV,
512,politics,"New Alliance to Confront China: Australia, UK and US.",China's Aggressive Acts.
513,politics,Justice for the Craigavon Two,"By now the gross miscarriage of justice visited upon two men, John-Paul Wooton (who when arrested was merely 17 years of age) and Brendan McConville should be reverberating around the world! Fight for justice for the Craigavon Two! Dont Let Them Fight Alone!"
514,politics,WWFTD- What Would Franklin and Teddy Do? Leadership for the 21st Century- Part III,
515,politics,"Tribute to Sir M Vishveshwaraya, One of India’s Greatest Engineers on National Engineer’s Day","September 15 every year is celebrated as Engineer’s Day in India, Sri Lanka and Tanzania. Sir Mokshagundam Vishveshwaraya, fondly known as Sir MV was not only an engineering genius but was responsible for shaping the country’s development after Independence in the field of engineering and education."
516,politics,American Exceptionalism - a Mass Psychosis of Supremacy,"Why is anti-Americanism on the rise? In their new book, America Against the World, Pew Research Center President Andrew Kohut and journalist Bruce Stokes explore findings from the Pew Global Attitudes Project’s series of international surveys that highlight the role American values play in the world"
517,politics,How Big Is the Defeat:at Least 14 in Taliban Cabinet on Unsc's Terrorism Blacklist,The American defeat in Afghanistan has an opened Pandora's box. At least 14 of the cabinet ministers in the Taliban cabinet are on the UNSC list as terrorists and four of them are those released by President Obama in a prisoner swap for a US Army deserter.
518,politics,The 9\11 Terrorist Cell in Florida Exposed,The Freedom of Information Act has revealed some stunning information about the small Saudi terrorist cell that went unnoticed in the days leading up to 9\11 harbored on the Gulf coast of Florida.
519,politics,Sir Keir: Addressing the Trade Union Conference.,Issues for Workers.
520,politics,WWFTD: What would Franklin and Teddy Do? Leadership for the 21st century- Part II,
521,politics,Honoring 911,"911 is a day that will never be forgotten. 9/11/2001 was a day that New York stood still. The New York World Trade Center was attack by,  Islamic terrorist."
522,politics,A Question of Climate Change,"I have to ask the question, i hope there is an answer. Are we too late to stop Climate Change?"
523,politics,Shame of Aged Adults in Nairobi Who Are Still Dependent on Their Parents for Survival,"Dudes some aged above 40 in Nairobi are still living at their parents houses. They have no job and they will still loiter around and come back to demand food from their aged mother. Their work is to smoke, abuse all forms of drugs and lazy around with no hope in life."
524,politics,Are There Two Separate Americas?,"America has gone through great tragedies, a civil war, world wars, and pandemics before.  We have always found a way to prevail.  I am hopeful, like William Cullen Bryant when he wrote, ""Truth Crushed To the Earth, Shall Rise Again""."
525,politics,Bankrupt in Ceylon,
526,politics,Is this the end for the environment?,"Nowadays human action has led to a catastrophic circumstance: the destruction of the environment and global warming.                                   
 Will humans be able to prevent this?"
527,politics,Fugitive President of Afghanistan,"You will also remember the month of August 2021: (1) Afghanistan's main currency is suspended without a fight (2) Afghanistan's last elected president fled his country in fear of the Taliban. Ashraf Ghani Ahmadzai, a fugitive."
528,politics,WWFTD- What would Franklin and Teddy Do? Leadership for the 21st Century,
529,politics,The Continuity,"Why do many people justify the unjustifiable? A question of questions. And not a new one at all. As we know, “recognizing the continuity of phenomena does not mean ignoring their originality.”"
530,politics,Pakistan's Taliban Question: the Danger on the Home Front,Victory of the Taliban in Afghanistan will give a new impetus to the drive to Talibanize Pakistan.
531,politics,The Public Library as a Reflection of Culture: World and American Traditions,
532,politics,Famous Revolutionary Quotations,"add →
Photo

Text
 Edit 

Collated throughout this article are some of the author's favourite revolutionary quotes. The revolutionary quotes are very roughly sorted into sections. There are some of the best-known quotes from Revolutionaries such as Marx, Engels, Lenin and from elsewhere"
533,politics,I Blacked out After a Handshake and Robbed All My Valuables: Zablon Mbogoli,
534,politics,"Afterlives, the Hunger Strike and the Secret Offer' That Changed Irish History by Richard O'rawe","Richard O'Rawe was Public Relations Officer (PRO) of the Provisonal IRA prisoners in the H
Blocks of Long Kesh prison, during the tragic Hunger Strike of 1981. O'Rawe's first book
Blanketmen caused extreme controversy, among Irish Republicans especially, due to its
challenge to the orthodox versions"
535,politics,Interesting: A Nairobi City Estate Notorious for Witchcraft Practice,
536,politics,Uber Ends Covid-19 Financial Assistance for Drivers,Uber has ended their Covid-19 Financial Assistance program for drivers that are in self isolation/quarantine due to Covid-19.  This means that drivers who are infected with the Coronavirus will be forced to sit at home without pay during a surge in Covid-19 cases across the world.
537,politics,Angry Americans 20 Years Later After 9\11,There is still a tragedy happening some 20 years later terrorists brought down the Twin Towers and it shows just how inept America's leaders have become.
538,politics,Are Black Boys The New White Boys?,"Black boys are now inventing big things. Black boys are taking over the world. Literarily, black boys now own big companies, aeroplanes, properties and fleets of cars. What’s going on white boys? White boys seem relaxed in their old glory trophy, while the black boys are contending fiercely!"
539,politics,"Oluwafemi Ayodeji, My Story: The Billionaire and Counting","Ever met a billionaire in real life before? Well there is a billionaire close by you probably didnt notice. I say this because he owns a number of companies home and abroad and he is also into politics. He is a young, Chocolate skin, lens wearing, handsome guy. Well travelled and is doing big things"
540,politics,Pollution: Is it what we “think”?,Can we think ourselves out of our global problems?
541,politics,Afghanistan and Present Geopolitical Issues,The unprecedented rapid conquest of Afganistan by talibs have rendered political and international relation scholars bewildered. What will be the aftermath of it? What will happen to India and USA and other democratic countries. The question is there.
542,politics,Americans Are Easy to Forget,"A lot of Americans are Blaming  President Biden, for leaving Afghanistan on the schedule date. Americans are complaining about Americans who was left behind. Some Americans had a choice to leave,they choose to leave at the last minute.  By leaving, I believe Biden stops a mascara"
543,politics,The RQ-180 Flying Wing Over The Philippines,"Rarely captured in flight and usually the U.S. denies their existence, this Filipino out for a morning stroll caught it as if flew overhead."
544,politics,Boris Under pressure to Retain £20 on Universal Credit.,£20.00 UC Top Up Not Forever?
545,politics,"Our America the Beautiful, Shes Still Here",
546,politics,The War of the Flea: The Classic Study of Guerrilla Warfare' by Robert Taber,"The guerrilla fights the war of the flea, and his military enemy suffers the dog's disadvantages: too much to defend; too small, ubiquitous, and agile an enemy to come to grips with."
547,politics,Grenfell: To Be Demolished?,Community Not Consulted?
548,politics,Standing up for Human Rights and For Freedom,"From the current debates & heated discussions currently happening in school board meetings on the masking of students to mandated/forced vaccines in the work place and the push back, it’s a good representation of where we are as a Country. It's a divide which we must close, there's too much at stake"
549,politics,Cult of Death,"The cult of death has taken hold, both politically and societal. We advocate for death in  retain situations and we do so in the name of rights and compassion. But we are lieing to ourselves."
