,category,header,content
0,weather,"Dallas Crane's Computer Will Reveal Conditions at Time of Fatal Collapse, Expert Says",One person was killed and five injured when a construction crane collapsed on a Dallas apartment building. An expert says it's too early to speculate about the cause.
1,weather,Motorcyclist Killed by Lightning Strike in Florida in 12th Such Death Since 2006,The motorcyclist was struck by lightning Sunday while driving south on Interstate 95 in Florida's Volusia County.
2,weather,Earthquake Rattles Cleveland Area,Residents in the Cleveland area got an unusual jolt on their Monday morning.
3,weather,"Canada Plans to Ban Some Single-Use Plastics Within Two Years, Prime Minister Says",Canada's prime minister announced new steps toward combating plastic waste.
4,weather,Quiet U.S. Fire Season May Get Active Later This Year,Wildfire activity in the United States is off to a slow start so far in 2019 because of how wet it has been.
5,weather,"1 Person Killed, 5 Hurt When Construction Crane Collapses on Dallas Apartments During Strong Thunderstorm","Widespread storms brought damage to parts of Texas, Oklahoma and North Carolina."
6,weather,Brush Fire Sets Off Evacuation at California Amusement Park,A fast-moving brush fire erupted near Six Flags Magic Mountain and Hurricane Harbor in Southern California on Sunday.
7,weather,"Threatened Arkansas Levee Holds On and River is Going Down, Official Says","A central Arkansas levee held throughout the day Friday, despite fears a breach was imminent."
8,weather,"Storms, Floods in China Kill 6 People, Destroy 100 Homes","Strong winds, hail and floods cause death and destruction in southeastern China's Jiangxi province."
9,weather,Norwegian Epic Passengers Cruising Mediterranean Sea Help Search for Missing Woman ,The Norwegian Epic cruise ship is reportedly on a search mission for an adult female who reportedly went overboard.
0,weather,"Slimy, Stinky Sargassum Piles Up on Florida Beaches ",It looks like another record year for sargassum blooms in Florida.
1,weather,"8.5-Million-Pound Boulder That Crashed on Colorado Highway Staying Put, For Good",A boulder that crashed onto a Colorado highway is being turned into a permanent landmark.
2,weather,"Boaters in Several States Warned to Avoid Flooded Areas, Beware of High Water",High waters mean hazards for boaters.
3,weather,"Weeks of Midwest Flooding Hurting Tourism, Recreation Industries",The tourism and recreation industries are taking a hit after weeks of flooding in the Midwest.
4,weather,'We Can't Keep Going': Four Climbers Rescued After Being Stranded For Days on Washington's Mount Rainier,Four climbers were rescued Thursday from Washington's Mount Rainier. Here are the details of that daring rescue.
5,weather,U.S. Downgrading Threat Level of Some Hazardous Nuclear Waste to Expedite Cleanup,"The Department of Energy says some ""high level"" nuclear waste doesn't deserve that classification. Critics disagree."
6,weather,"Paradise, California High School Class of 2019 Rises Above Flames and Destruction to Graduate","They were typical high school seniors, until a devastating wildfire changed their lives forever."
7,weather,"Somalia Drought May Cause 2 Million People to Starve This Summer, U.N. Official Warns",Communities in the African nation that were already vulnerable because of past droughts are again facing severe hunger and water scarcity.
8,weather,Florida's Lake Okeechobee Showing Signs of Increased Blue-Green Algae Blooms,"Blue-green algae is consistently appearing on Florida's Lake Okeechobee, and the chance of harmful blooms is increasing."
9,weather,D-Day: An Expert View of the Weather Forecast That Changed History,"Seventy-five years ago, Allied forces landed in northern France as part of a military action that paved the way for the defeat of Nazi Germany, molding the course of world history in the process."
0,weather,Deforestation in the Amazon Rainforest Reaches Record Levels,The Amazon rainforest disappeared faster than ever in May.
1,weather,Why Firefighters Are Using Drones to Set Fires in Arizona,New drone technology is helping keep firefighters safe in the Coconino National Forest.
2,weather,"Houston Area Flash Flooding Triggers Deadly Crash, Prompts Water Rescues",Deadly flooding in the Houston area led to multiple water rescues and flash flood warnings.
3,weather,25 Washington Homes Ordered to Evacuate as State's 1st Major Wildfire of the Season Quadruples in Size,Washington state's first major wildfire of the season has grown to more than 23.4 square miles. Here's the latest.
4,weather,Mystery Car Buried in Snow on California Mountain,Steve Lewis has been hiking Mount Shasta for 25 years. Now he's stumbled upon a mystery.
5,weather,Mississippi River Flooding Nearing 1993 Records in Some Locations and Disaster Could Last Weeks,Officials say Midwest flooding could linger for weeks. Here's the latest.
6,weather,Great Lakes at Highest Water Levels Ever Recorded for Month of May,Record-high water levels are wreaking havoc on communities around the Great Lakes.
7,weather,Beloved Tennessee Otter's Death May Have Been Caused by Humans Throwing Him Food,"Otto the otter had been at Bays Mountain Park in Kingsport, Tennessee, since October 2017."
8,weather,$19.1 Billion Disaster Aid Bill Approved by Congress After Months of Delays,"Battles over money for Puerto Rico, cost and border wall funding had held up the bill that will help with recovery from hurricanes, wildfires and floods."
9,weather,"Effects of Flooding in Arkansas, Missouri, Iowa and Oklahoma Could Linger for Weeks",Officials say flooding will not be over anytime soon. Here's the latest.
0,weather,High Levels of Radiation Found in Giant Clams Near Nuclear Dump Site,Residents of the Marshall Islands say radioactive giant clams are evidence that a nuclear testing dump site is contaminating nearby ocean waters.
1,weather,"East Coast More Vulnerable to Stronger Hurricanes Because of Climate Change, Study Finds","A protective barrier of strong wind shear on the Atlantic Coast will be lost as climate change causes weaker wind shear, the study says."
2,weather,Cruise Ship Crashes into Riverboat and Dock in Venice; Five People Hurt,The MSC Opera cruise ship slams into a tourist boat and a dock in Venice. Critics say cruise ships don't belong in the Italian city of canals.
3,weather,"Earthquake Rattles Albania, Injuring 4, Damaging Dozens of Homes",A magnitude 5.0 earthquake rattled Albania early Saturday. Here's the latest.
4,weather,"7.3 Million Homes at Risk of Hurricane Storm Surge in U.S., According to Annual Report ",Hurricane season starts June 1. Here's a look at the cities and states with the most homes vulnerable to storm surge.
5,weather,Ocean Researchers Stumble Upon Mystery Shipwreck in Gulf of Mexico,NOAA researchers on a routine voyage to test new equipment discovered something they never expected.
6,weather,"Storms Cause Damage in Virginia, Maryland","Severe weather moved into the Northeast Thursday, causing damage and critically injuring at least one. Here's the latest."
7,weather,Climate Change May Not Be to Blame for Recent Outbreak of Tornadoes,Wednesday marked the 13th consecutive day with eight or more reported tornadoes. Here is what's causing it.
8,weather,Mass Die-Off of Thousands of Seabirds in the Bering Sea Explained in New Research,"Researchers estimate as many as 8,800 seabirds, mostly puffins, died off the coast of Alaska during a four-month stretch.  The culprit? Starvation, likely brought on by climate change."
9,weather,"7 South Korean Tourists Killed in Budapest, Hungary, After Tour Boat Collides With Cruise Ship, Sinks on Swollen River","A sightseeing boat carrying South Korean tourists collided with a cruise ship in downtown Budapest, Hungary, killing at least 7."
0,weather,"Storms Cause Deaths in West Virginia, Kentucky; Damaging Tornadoes Reported in Texas",Severe weather continued to pummel parts of the U.S. Wednesday.
1,weather,Destructive Tornadoes Damage Homes in Kansas Tuesday ,Severe weather spawned tornadoes and severe storms on Tuesday.
2,weather,Some 200 Residents Evacuated in Path of Florida Wildfire,A wildfire is burning in the Ocala National Forest.
3,weather,Indiana Boy Missing in Floodwaters for Nearly a Week,"A 4-year-old boy vanished into rushing creek water while playing at a park in Delphi, Indiana. He has not been found."
4,weather,"Rare Tornado Warning Rattles New York City Area Residents; Damage Reported in New Jersey, Pennsylvania",Severe weather triggered a rare tornado warning for parts of New York City.
5,weather,One Killed in Ohio Overnight Monday After Tornadoes Cause Widespread Damage,Tornado-producing storms moved through eastern Indiana and western and central Ohio late Monday night.
6,weather,"Dayton, Ohio, Weatherman Fires Back at 'Bachelorette' Fans Angry at Tornado Interruptions, But He May Have Saved Lives",A television meteorologist went on a rant Monday when Bachelorette fans complained about interruptions during a tornado emergency.
7,weather,11 Dead on Mount Everest After Traffic Jams Form During Window of Good Weather,"It has been a deadly week on Mount Everest, where good weather triggered traffic jams on the world's highest peak."
8,weather,"Tornadoes Strike Iowa, Minnesota: Fairgrounds Damaged, Roofs Torn Off","The tornado was first reported near Charles City, Iowa, about 12:30 p.m."
9,weather,"Midwest, Plains Residents Ordered from Homes as Rivers Hit Record Levels","Flooding along the Mississippi, Missouri, Illinois and Arkansas rivers is forcing residents to evacuate. Here's the latest."
0,weather,"Japan Heat Wave Kills 5 People, Hospitalizes Nearly 600",The coastal town of Saroma topped 103 degrees on Sunday. That's the highest temperature at any observation point in Japan for the month of May.
1,weather,Massive Boulder that Blocked Colorado Highway Is Blasted Into Fragments,A landslide slammed the 2.5 million pound rock the size of a building onto Colorado Highway 145 north of Dolores.
2,weather,"EF3 Tornado Devastates Motel, Trailer Park in El Reno, Oklahoma; Two People Killed",Tornadoes produced damage across both the Oklahoma City and Tulsa metros.
3,weather,"30 People Killed, 200 Missing When Boat Sinks During Bad Weather in Congo","Many of the people aboard the boat were teachers, a local official says."
4,weather,"Powerful 8.0 Magnitude Earthquake Strikes North-Central Peru; 1 Person Killed, 6 Hurt",
5,weather,"Muskogee, Oklahoma, Rallies to Save WWII Submarine USS Batfish From Breaking Free, Causing Disaster",A WWII-era submarine is afloat in the Arkansas River as major flooding hits Oklahoma.
6,weather,Owners of Kentucky's Noah's Ark Attraction Sue Over Flooding Damage,The owners of a Noah's ark attraction in Kentucky are suing their insurers over damage caused by flooding.
7,weather,Hawaii Woman Found After Going Missing for 2 Weeks ,A Hawaii woman has been found after surviving more than two weeks in a forest on Maui island.
8,weather,Afghanistan Flooding Kills 24 People in 2 Days,At least 24 people are dead after flooding swept through parts of Afghanistan over the past 48 hours.
9,weather,"Tornadoes Along Oklahoma-Texas Border Damage Homes, Force Residents to Seek Shelter",Several tornadoes were reported along the Texas-Oklahoma border overnight.
0,weather,"Wildfire Near Jacksonville, Florida, Grows Larger",Gusty winds and dry conditions have fueled the Yellow Bluff Fire near Jacksonville.
1,weather,Long-Delayed Disaster Relief Bill Blocked by Congressman after Senate Approval,"A long-awaited disaster relief bill finally passed the Senate, only to be blocked by a Texas congressman."
2,weather,"Tornado That Ripped Through Jefferson City, Missouri, Rated EF3; Nearly 2 Dozen Injured",The capital city of Missouri was one of several areas hit by tornadoes late Wednesday night.
3,weather,Three Killed in Missouri Tornadoes; Rising Waters Force Entire Oklahoma Town to Evacuate,Severe storms with tornadoes and flash flooding have caused extensive damage throughout the Plains and Midwest. Here's the latest.
4,weather,'Iceberg Alley': Parade of Giant Icebergs Floats off Newfoundland Coast,"Each year, pieces of 10,000-year-old glaciers break off and float through the North Atlantic Ocean off the coast of Newfoundland."
5,weather,Great White Shark Lurking in Waters Near Long Island,"The thought of a great white shark near popular beaches might be disconcerting, but researchers say it's a good thing."
6,weather,"St. Louis Tornado Grounds Flights; Multiple Tornadoes Reported Across Kansas, Missouri",Severe storms with tornadoes and flash flooding continued their trek across the southern Plains and Midwest Tuesday.
7,weather,EPA Seeks Dramatic Change in Calculating Health Risks from Air Pollution,The EPA wants dramatic changes in the way it predicts health risks from air pollution. Experts say the move is an attempt to weaken regulations put in place by the Obama administration.
8,weather,Lake Ontario Flooding Prompts State of Emergency in New York,High water levels coupled with high winds is causing flooding along New York's Lake Ontario shoreline.
9,weather,"Tornadoes, High Winds Destroy Homes in Louisiana, Texas and Oklahoma","A wave of severe weather is bringing tornadoes, hail and strong thunderstorms across the Plains, South and Midwest."
0,weather,"Tornadoes, High Winds Destroy Homes in Texas, Oklahoma and Louisiana","A wave of severe weather is bringing tornadoes, hail and strong thunderstorms across the Plains, South and Midwest."
1,weather,"California's Prado Dam at Risk of Failure in Significant Rain Event, Corps of Engineers Says ",Prado Dam is the latest of California's ailing spillways.
2,weather,NHC Director's Grim Reason You Should Never Drive During and After a Hurricane or Tropical Storm,The greatest threat from hurricanes and tropical storms is not the wind. Most die by drowning in a vehicle.
3,weather,"Chicago-Area Storms Damage Airport, Spin Up Possible Tornado; Heavy Winds and Hail Reported in Indiana",A line of storms moving across northern Illinois and into Indiana Thursday led to reports of some damage.
4,weather,Notre Dame Fire Reconstruction Ideas Include a Rooftop Swimming Pool,A Stockholm-based architectural firm has a unique proposal for the restoration of Paris' Notre Dame Cathedral.
5,weather,Gator Wanders on to Air Force Base Runway in Latest Incident of Animals vs. Planes,"A large alligator was removed from the runway at MacDill Air Force Base in Tampa, Florida, Tuesday. He wasn't the first wild animal to roam onto a runway."
6,weather,"Kentucky Toddler Found Alive After Battling Rain, Chilly Temps for 3 Days","After enduring three days outside in rain and chilly temperatures, a Kentucky toddler has been found alive."
7,weather,"Koalas May Be at Point of No Return for Survival, Advocacy Group Says","An Australian advocacy group says koalas are losing their battle agains habitat destruction, climate change and cars."
8,weather,"California Utility Company to Blame for Catastrophic Camp Fire, Officials Confirm ",PG&E admitted its transmission lines had likely sparked last year's Camp Fire. Now fire officials have confirmed it.
9,weather,"Once Exotic Pet Parrots are Now Thriving in the Wild in Unsuspecting Places Like Chicago, New York","Parrots were brought to the U.S. as pets, but now they are thriving in the wild, even in unsuspecting places."
0,weather,Deaths of Bald Eagles in Maryland Blamed on Poison,Landowners using a pesticide banned since 2009 to kill foxes and raccoons are also killing bald eagles. Authorities are searching for those responsible.
1,weather,Powerful  7.5 Earthquake Hits in Papua New Guinea ,The U.S. Geological Survey says an earthquake measuring magnitude 7.5 struck Papua New Guinea.
2,weather,"Houston Shipping Channel Ship Collision Cleanup Continues After Toxic Spill, Reports of Fish Kill",The Houston Ship Channel was contaminated after a collision on Friday. The cleanup continues.
3,weather,Mexico City Residents Warned to Stay Inside From Wildfire Smoke; Smoke Could Reach the U.S.,"Mexico City is cloaked in a shroud of smoke from numerous fires. If conditions are right, some of that smoke could drift over parts of the U.S."
4,weather,At Least 200 Emergency Calls as Flash Flooding Hit New Orleans Overnight ,"Storms bring more flooding to Texas to Louisiana, and reports of damage due to high winds and at least one tornado in Virginia and Alabama. Here's the latest."
5,weather,"Scientists Who Take Selfies Are More Trusted, Research Shows ","Instead of being viewed as ""stereotypically socially inept geniuses,"" scientists who post selfies are seen as regular Joes who can be trusted when talking about climate change or other issues."
6,weather,Tons of Algae Fouling Mexico Beaches,Mounds of algae washing up on Mexico's shores and floating in the Carribean Sea are turning off tourists and creating a massive clean up job.
7,weather,"Great Lakes Water Levels at 'Precipice of a Disaster' With Flooding Occurring or Imminent in New York, Ohio and Michigan",New York state is bracing for flooding along the shoreline of Lake Ontario after flooding has already occurred on Lake Erie's western shores in Ohio and Michigan.
8,weather,"Air Canada Plane Collides With Fuel Truck at Toronto Airport, Injuring 5",Five people were injured early Friday after a passenger jet collided with a fuel truck in Toronto.
9,weather,Flash Flooding Kills 1 as Storms Tear Across the South; Tornado Damages Arkansas Apartment Complex,A line of powerful storms that has triggered deadly flash flooding and destructive tornadoes in several states continues its trek across the South. Here are the latest developments.
0,weather,"New York City Dangerously Unprepared for Next Superstorm, Official Says","New York City is dangerously ill-prepared for the next superstorm, city's comptroller says."
1,weather,"More than 40 People Rescued from Whale Watching Boat in Puget Sound, Coast Guard Says",The 4ever Wild reported hitting a submerged rock in Puget Sound and taking on water . All passengers have been rescued.
2,weather,Wasps Are Capable of Using Simple Logic Says New Study,"A form of reasoning, transitive inference was once thought to be an exclusively human ability.  The study shows wasps were able to learn which color in a pair was ""safe."""
3,weather," America Leads Western Nations in Denying Climate Change, According to Poll","In a survey of 23 big countries, only Indonesia and Saudi Arabia have more people who say humans are not responsible for climate change."
4,weather,"Britain Goes One Week Without Coal Power, Breaks Record That Dates Back to the Industrial Revolution ",Britain takes a step toward cleaner power.
5,weather,Researchers Predict Spread of Invasive Marine Species on Ships As Global Maritime Shipping Increases,"Researchers predict the global shipping industry could grow exponentially in the next 30 years, a trend that might not bode well for efforts to stop the spread of invasive species."
6,weather,Flooding Has Already Killed Dozens in the United States in 2019,"Flooding this year has once again proved how deadly it can be, particularly for vehicles."
7,weather,"Coral Reefs Provide $1.8 Billion in Flood Protection Yearly in Florida, Hawaii and Five U.S. Territories",The study aims to help policy makers and others attach a value to what coral reefs offer when deciding how much to spend to protect and rebuild them.
8,weather,"Warm, Wet Weather May Bring Epic Lovebug Season",Spring time in some southern states means it's matchmaking time for swarms of lovebugs.
9,weather,610 PFAS Contaminated Water Sites in 43 States Pinpointed in New Interactive Map,The interactive map locates publicly known pollution from PFAS chemicals nationwide.
0,weather,FDA Study Shows Sunscreen Ingredients Enter Bloodstream in Higher Levels Than Thought,A study reveals four chemicals in sunscreens are absorbed into the human body at levels high enough to raise concerns about potentially toxic effects.
1,weather,Prayers of Two Teens Drifting in the Atlantic Answered By a Boat Named Amen ,Two teens who were swept out to sea while swimming at a Florida beach prayed for rescue. Their pleas were answered with a resounding Amen.
2,weather,Magnitude 7.2 Earthquake Reported in Papua New Guinea,Magnitude 7.2 earthquake reported.
3,weather,Missing Montecito Mudslide Cat Returns Home After 475 Days and It's All Thanks to a Random Conversation,"A California family left behind two cats in the rush to evacuate. More than a year later, a random conversation leads to the return of one of them."
4,weather,Radar Shows How Thunderstorms Doused a Florida Wildfire,"The smoke from a wildfire could be seen on Doppler radar in Florida on Sunday, but it abruptly disappeared after thunderstorms moved through."
5,weather,UN Warns That 1 Million Species Risk Extinction Because of Humans and Nature Is Declining Faster than Ever,"Nature is declining globally at a rate unprecedented in human history and the rate of species extinction is accelerating, a new UN report warns."
6,weather, Tropical Cyclone Fani Destroys Thousands of Homes; Death Toll Hits 39 in Bangladesh and India,Tropical Cyclone Fani slammed into northeastern India Friday as a Category 4-equivalent storm and later moved into Bangladesh. Here's the latest.
7,weather,"Passengers Describe Moments Plane Ran Into St. Johns River in Jacksonville, Florida","A plane skidded into the St. Johns River in Jacksonville, Florida, Friday night."
8,weather,Wind-Driven Waves on Corsica Sweep German Woman to Her Death,Southeastern France has been battered by winds gusting up to 80 mph.
9,weather,"Deadly Flooding From Michigan to the South Damages Homes, Sends Mississippi River to 157-Year-High in Davenport, Iowa",Flooding from Michigan through the South is inundating thousands of homes. Here's the latest.
0,weather,"'Jeopardy!' Champ James Holzhauer Can't be Stopped, But is Weather His Achilles' Heel?",He seems to be unstoppable. But maybe weather is his Achilles' heel.
1,weather,Man Survives 70-Foot Fall Into Caldera at Hawaii's Kilauea Volcano,A man has survived a 70-foot fall into a caldera at Hawaii's Kilauea volcano.
2,weather,"Storms Spawned Nearly Three Dozen Possible Tornadoes in Six States, Killing at Least 4 in Oklahoma, Missouri",Storms and reported tornadoes have left behind damage in the Plains and parts of the South.
3,weather,"Jawbone Fossil Found in China Sheds Light on Denisovans, an Ancient Human Relative","The human mandible, which was found in a cave on the Tibetan Plateau, is revealing new details about the mysterious ancient Denisovans."
4,weather,NASA Finds Faulty Aluminum Scam Caused $700 Million in Launch Failures,"An aluminum manufacturer lied about test results on its products for 19 years, NASA and the Justice Department say."
5,weather,"Maine Bans Styrofoam Containers, Becoming the First State to Do So",Several states and cities are taking aim at banning plastic foam containers.
6,weather,"Rebuilding of Tyndall, Offutt Air Force Bases After Storms Stalled Due to Lack of Funds",Tyndall and Offutt Air Force bases sustained catastrophic damage from storms. But the Air Force needs money – and a lot of it – to rebuild and repair them.
7,weather,"With Hurricane Season Approaching, Majority of Florida Nursing Homes Still don't have Generators",Florida passed a law last year requiring nursing homes and assisted living facilities to have a plan in place for emergency air conditioning during power outages. But the law is facing many hurdles in implementation.
8,weather,"Waters Begin to Recede After Levee Breach Floods Downtown Davenport, Iowa","A breach in a temporary levee in Davenport, Iowa, sent floodwaters rushing into the downtown, inundating some places 6 feet deep."
9,weather,Vandal Burns Beehives in Southeastern Texas,"Vandals destroyed more than a dozen beehives in Brazoria County, and the punishment could really sting."
0,weather,"An Asteroid Will Hit Earth Again at Some Point and We Have to Be Ready, NASA Administrator Says","The head of the space agency warns that meteor impacts like the one over Chelyabinsk, Russia, occur every 60 years.  ""This is not about Hollywood, it's not about movies,"" he says."
1,weather,"5G Wireless Networks Could Interfere with Weather Forecasts, Meteorologists Warn","The next generation of mobile phone technology could interfere with data collection by weather satellites and make forecasts less accurate, meteorologists and others say."
2,weather,"Large Asteroid Will Zip by Earth Closer Than Some Satellites in 2029, NASA Says","The asteroid, known as 99942 Apophis, named for the god of chaos, will pass within 19,000 miles of Earth on April 13, 2029."
3,weather,"In Mozambique, Torrential Rain Keeps Food, Other Aid from Reaching Cyclone Kenneth Victims",Tropical Cyclone Kenneth has destroyed hundreds of homes and killed at least 42 people in Mozambique and Comoros. Here's the latest.
4,weather,We Are Heading Through the Deadliest Time of Year For Weather in the United States Right Now,Warmer temperatures this time of year makes many deadly weather threats more likely to happen.
5,weather,Biodegradable Plastic Bags Buried for Three Years in Soil and Sea Can Still Carry Groceries,Research by the University of Plymouth finds plastic bags labeled biodegradable and compostable may not be the environmental solution they're meant to be.
6,weather,"North Carolina, Atlanta Bee Highways Create Communities For Both Pollinators and People","Urban areas provide a rich environment for honeybees, as long as they have a home."
7,weather,"Flint Water Crisis: Five Years Later, There's Still No Trust","City officials say the water is safe, and lead pipes are being replaced, but residents don't trust them and still use bottled water."
8,weather,"April Has Been an Extreme, Record-Breaking Weather Month From Coast to Coast","April has had snow, rain and tornado extremes from coast to coast."
9,weather,"Indonesia Flooding, Landslides Kill More Than 30 People",Days of torrential rain have led to deadly landslides and washed out roads and bridges.
0,weather,"Caribou, Maine's Record Long Snowpack, In Place Since November, Melts","Caribou, Maine's record-long snowpack finally melted."
1,weather,All 5 Men Trapped in Virginia Cave After Heavy Rains Have Been Rescued,All five men have been rescued from Cyclops Cave after getting trapped Sunday.
2,weather,"Crane Collapses at Google Campus in Seattle During Strong Winds, Killing Four",Strong winds helped topple a construction crane in downtown Seattle.
3,weather,Journalist’s Harrowing Account of Cyclone in Comoros,A journalist in the Comoro Islands describes the devastation there from Cyclone Kenneth
4,weather,Six Mexican Wolf Pups Born in Captivity Join Packs in the Wild in Arizona and New Mexico,The Endangered Wolf Center in Missouri places the critically endangered wolves with foster families in the wild to add genetic diversity to the species.
5,weather,"A Replica of Christopher Columbus' Sailing Ship La Nina Sinks in Texas, for the Second Time","The La Nina, a replica of Columbus' sailing ship moored at a marina on Corpus Christi Bay, was once a popular tourist attraction."
6,weather,Dutch Farmers Ask Selfie-Seekers To Stop Trampling the Tulips,Tulip growers say tourists tromp into the fields and flatten the flowers causing thousands of dollars worth of damage.
7,weather,"Storms, Tornado Leave 5 Dead in Texas, Louisiana",Tornado-spawning storms are tearing through the South with heavy rain and large hail. Here's the latest.
8,weather,Idaho Pilot Rescued After His Small Plane Gets Stuck in 60-Foot Tree,The pilot was preparing to land when the Piper Cub lost power crashed into the top of a white fir. Rescuers climbed the tree to free him.
9,weather,"FDA Releases Results of Ice Cream Factory Inspections Spurred by Recalls, Listeria ",FDA completes two year investigation of ice cream plants around the country after a series of recal
0,weather,"Texas Storms Kill Mother, Two Children as Flood Sweeps Away Car","Storms are tearing through Texas, with heavy rain and large hail. Here's the latest."
1,weather,U.S. Cities With the Worst Air Pollution; The List is Out,"The American Lung Association has released its annual ""State of the Air"" report. The data shows a downward trend in air quality across the U.S."
2,weather,"Even Slight Rain Can Significantly Increase Risk of Fatal Crash, Study Says","Even slight rain like drizzle can increase the risk of a fatal crash by 27 percent, a new study says."
3,weather,"South Africa Flash Flooding Death Toll Rises to 60; Dozens Injured, Hundreds Evacuated",Heavy rains have triggered deadly flash flooding. Here's the latest.
4,weather,The Deadliest Weather of 2018 May Surprise You,Here's what types of weather were the most deadly in 2018.
5,weather,Millions of Pine Trees Felled by Hurricane Michael Could Fuel Devastating Wildfires ,"Six months after Hurricane Michael roared across the Florida Panhandle, experts warn a 'tinderbox' of downed trees could fuel devastating wildfires."
6,weather,Girl Finds Prized Prehistoric Shark Tooth on North Carolina's Topsail Beach,"Avery Fauth and her family frequently visit Topsail Beach, North Carolina. They've been searching for a megalodon shark tooth for years."
7,weather,Polar Bear Found Wandering in Russian Village Is Returned to Its Home,"The polar bear was found roaming around the village of Tilichiki in eastern Russia, hundreds of miles away from its usual habitat. It now has been airlifted back home."
8,weather,Mountain Climbers Called In to Help Protect Notre Dame From Coming Rains,Notre Dame's chief architect says mountain climbers are spreading temporary tarps to cover the gutted cathedral.
9,weather,Deadly Myanmar Landslide at Jade Mine May Have Killed More Than 50,More than 50 people are feared dead in the wake of a landslide at a jade mine in northern Myanmar.
0,weather,"New, Easier to Recycle Plastic Could Be a Game-Changer For Recycling Efforts",Researchers at Berkeley Lab say their new plastic easily breaks down in strong acid and can be separated from additives and other materials.
1,weather,Second Earthquake Hits Philippines a Day After 6.1 Magnitude Temblor Leaves 16 Dead,"The day after a deadly 6.1 magnitude earthquake hit on the island of Luzon, another 6.4 magnitude quake rattles the island of Samar in the central Philippines."
2,weather,"At Least 17 Dead, Five Injured in Colombia Landslide ","Rescuers were still combing through the rubble of a landslide in Colombia, where at least 17 people have been killed."
3,weather,New York City to Require Buildings to Cut Greenhouse Gas Emissions in First of Its Kind Law,The City Council has passed a measure aimed at reducing buildings' greenhouse gas emissions 40% by 2030 and 80% by 2050.
4,weather,Six Ways the Planet Has Changed Since Last Earth Day,"Carbon emissions hit an all-time high, several species went extinct, and the planet saw 39 billion-dollar disasters."
5,weather,Hawaii Pushes for Protection Plan to Save Beaches from Rising Sea Levels,"Many parts of the Hawaiian islands are expected to be hit by extensive flooding, coastal erosion and loss of infrastructure in coming decades."
6,weather,"Extreme Weather Impacted 62 Million People in 2018, UN Report Says",A report from the United Nations weather agency revealed startling numbers on global warming's impact on people worldwide.
7,weather,"Flooding in Quebec Leaves One Person Dead; Rivers Also Rising in New Brunswick, New England",A storm system has brought heavy rain to rivers already full with snowmelt to parts of eastern Canada and the Northeast United States.
8,weather,"Storms Spawn at Least 41 Tornadoes, Cause Significant Damage Across Several States and Kill At Least 5",The latest impacts from a line of severe thunderstorms that hit the southern United States.
9,weather,Diver Who Helped Save Thai Soccer Team Rescued From Underwater Tennessee Cave,A diver who helped rescue 12 Thai youth soccer players and their coach last year needed rescuing himself this week.
0,weather,Severe Weather Turns Deadly as Damaging Tornadoes and Thunderstorms March East Across Southern U.S.,The latest impacts from a line of strong thunderstorms moving across the southern United States.
1,weather,"Dozens Killed as Hail, Rain and Lightning Pummel India and Pakistan",News reports say dozens are dead after severe storms brought flooding and lightning to parts of India and Pakistan.
2,weather, Contaminated Water Supply Creates Concern For People Returning to Paradise,"Residents take their chances returning to the fire-ravaged town of Paradise, California, with contaminated water supply."
3,weather,TV Meteorologist Gets Death Threats After Station Cuts Into Masters Coverage,Viewers of the final round of play at the Masters express outrage over TV stations breaking into Sunday's coverage to discuss tornado warnings.
4,weather,Protecting Notre Dame From Rain a Top Priority,Protecting Paris' Notre Dame Cathedral from the elements is a priority as rebuilding begins.
5,weather,Microplastics Found High in the Pristine Pyrenees Mountains in France,A new study shows microplastics can be carried long distances on the wind.
6,weather,Notre Dame Weathered Centuries of Damage Before Fire; French Billionaires Pledge Millions to Rebuild It,Investigators are interviewing workers for company's doing major renovations at the cathedral and they assume Monday's devastating fire was an accident.
7,weather,"New Orleans Levees Rebuilt After Katrina May Not Withstand 100-Year Storm, Corps of Engineers Says",Structures designed to protect New Orleans may not withstand a 100-year storm.
8,weather,Warming Signs Podcast With Kait Parker: The Gospel of Going Green,"In time for Holy Week, a new episode of Warming Signs addresses God and climate."
9,weather,"Storms Leave Damage in Ohio, Pennsylvania and Delaware After Tornadoes Roar Across the South",Violent storms with dangerous tornadoes hit the South this weekend. Here's the latest.
0,weather,Alaska Rivers Smash Records for Earliest Spring Ice Breakup,"Ice has broken apart on two rivers in recent days, setting new records for so early in spring."
1,weather,"Coast Guard, Cruise Ship Team up to Save 23 People Adrift at Sea","A group of 22 people trying to make their from Cuba to Mexico, along with another boater who had picked them up, were rescued near the Yucatan Peninsula."
2,weather,Extremely Rare Turtle's Death in Chinese Zoo Leaves Only Three More Remaining,The 90-year-old female was one of only four Yangtze giant softshell turtles left on the planet.
3,weather,"Chicago Hit With Canceled Flights, Slippery Roads as Springtime Snow Accumulates","Nearly 1,000 flights are canceled at Chicago airports after more than four inches of snow falls."
4,weather,"Storms Cause Damage, Down Trees in Ohio Valley; Tornadoes Reported in 4 States",Severe weather has caused damage in Ohio's Miami Valley. Here's the latest.
5,weather,SpaceX Nails Launch and Landing of Falcon Heavy Rocket and Boosters,A SpaceX Falcon Heavy rocket lifted off from Florida Thursday. It's three boosters successfully landed.
6,weather,Dam Levels in Iraq Reach Critical Heights; Thousands Told to Evacuate,Thousands have been evacuated in Iraq as flooding and snowmelt threaten the region's dams.
