,category,header,contents
511,politics,Pakistan's Taliban Question: the Danger on the Home Front,Victory of the Taliban in Afghanistan will give a new impetus to the drive to Talibanize Pakistan.
512,politics,The Public Library as a Reflection of Culture: World and American Traditions,
513,politics,Famous Revolutionary Quotations,"add →
Photo

Text
 Edit 

Collated throughout this article are some of the author's favourite revolutionary quotes. The revolutionary quotes are very roughly sorted into sections. There are some of the best-known quotes from Revolutionaries such as Marx, Engels, Lenin and from elsewhere"
514,politics,I Blacked out After a Handshake and Robbed All My Valuables: Zablon Mbogoli,
515,politics,"Afterlives, the Hunger Strike and the Secret Offer' That Changed Irish History by Richard O'rawe","Richard O'Rawe was Public Relations Officer (PRO) of the Provisonal IRA prisoners in the H
Blocks of Long Kesh prison, during the tragic Hunger Strike of 1981. O'Rawe's first book
Blanketmen caused extreme controversy, among Irish Republicans especially, due to its
challenge to the orthodox versions"
516,politics,Interesting: A Nairobi City Estate Notorious for Witchcraft Practice,
517,politics,Uber Ends Covid-19 Financial Assistance for Drivers,Uber has ended their Covid-19 Financial Assistance program for drivers that are in self isolation/quarantine due to Covid-19.  This means that drivers who are infected with the Coronavirus will be forced to sit at home without pay during a surge in Covid-19 cases across the world.
518,politics,Angry Americans 20 Years Later After 9\11,There is still a tragedy happening some 20 years later terrorists brought down the Twin Towers and it shows just how inept America's leaders have become.
519,politics,Are Black Boys The New White Boys?,"Black boys are now inventing big things. Black boys are taking over the world. Literarily, black boys now own big companies, aeroplanes, properties and fleets of cars. What’s going on white boys? White boys seem relaxed in their old glory trophy, while the black boys are contending fiercely!"
520,politics,"Oluwafemi Ayodeji, My Story: The Billionaire and Counting","Ever met a billionaire in real life before? Well there is a billionaire close by you probably didnt notice. I say this because he owns a number of companies home and abroad and he is also into politics. He is a young, Chocolate skin, lens wearing, handsome guy. Well travelled and is doing big things"
521,politics,Pollution: Is it what we “think”?,Can we think ourselves out of our global problems?
522,politics,Afghanistan and Present Geopolitical Issues,The unprecedented rapid conquest of Afganistan by talibs have rendered political and international relation scholars bewildered. What will be the aftermath of it? What will happen to India and USA and other democratic countries. The question is there.
523,politics,Americans Are Easy to Forget,"A lot of Americans are Blaming  President Biden, for leaving Afghanistan on the schedule date. Americans are complaining about Americans who was left behind. Some Americans had a choice to leave,they choose to leave at the last minute.  By leaving, I believe Biden stops a mascara"
524,politics,The RQ-180 Flying Wing Over The Philippines,"Rarely captured in flight and usually the U.S. denies their existence, this Filipino out for a morning stroll caught it as if flew overhead."
525,politics,Boris Under pressure to Retain £20 on Universal Credit.,£20.00 UC Top Up Not Forever?
526,politics,"Our America the Beautiful, Shes Still Here",
527,politics,The War of the Flea: The Classic Study of Guerrilla Warfare' by Robert Taber,"The guerrilla fights the war of the flea, and his military enemy suffers the dog's disadvantages: too much to defend; too small, ubiquitous, and agile an enemy to come to grips with."
528,politics,Grenfell: To Be Demolished?,Community Not Consulted?
529,politics,Cult of Death,"The cult of death has taken hold, both politically and societal. We advocate for death in  retain situations and we do so in the name of rights and compassion. But we are lieing to ourselves."
530,politics,10 Big Facts About The Taliban,"I was surprised to learn that they call themselves ""students"" or sometimes ""seekers,"" and that's the exact translation of the word Taliban from the Pashto language."
531,politics,"Former Powerful Kenyan Minister, Raymond Wood's Grandchildren Languishing in Poverty",
532,politics,Tj O'Connor's a Planned Economy,Analysis and review of TJ O'Connors 'A Planned Economy'
533,politics,Pandemic is Brewing More Violence,"Unfazed by the grim realities of life catechized by the pandemic, the world is rushing to more violence. Why does this happen? In a moment when humanity more than ever needs to lean upon unity, why do conflict and apathy rule?"
534,politics,Pink tax : All you need to know about,
535,politics,The Poverty of Covid Excuses in Late 2021,"In this opinion editorial, I lament the prevalence of false advertising in the COVID era of business in Canada."
536,politics,"While Campaigning, Joe Biden Vowed to Restore America's Soul; But We Have Lost That and More, Under His Presidency","Who is this man, portraying the President of the United States of America? Has some sickness caused his heart to turn black, loss of his humanity a side effect or has he always somehow managed to hide his lack of humanity...until now?"
537,politics,Trump Derangement Syndrome - Part III,A continuing saga of Trump Derangement Syndrome in the era of the Biden Administration.
538,politics,Unrest In Afghanistan Under The Curse Of Gandhari?  Know What The Mahabharata Is Saying!,
539,politics,Lack of Housing: For Afghan Evacuees.,Can we Cope?
540,politics,California Is on Fire,"There are several environmental battles and pending disasters within the Golden State of California, most pressing is the Battle for South Lake Tahoe, a fresh water lake ringed by  Alp-like mountains and home to ski resorts and outdoor activities. Can it be salvaged???"
541,politics,Taliban vs America vs ISIS,"Terrorist bombings at the entrance to Kabul airport and killed many people, including Americans and Taliban.  The Khurasan group of the Islamic State of Iraq and Syria (ISIS) claimed responsibility for the terrorist attack."
542,politics,Forbidden Thoughts,"In an age of disinformation and cover ups of the truth, people are dying, and this is covered up so that the NWO can continue to decimate our constitutional rights."
543,politics,Trumps Deal With The Taliban,"President Trump is responsible for the crisis in Afghanistan,when he made a deal with Taliban. He made an agreement without going to the table to discuss the deal. Trump thought he would be elected in president in 2020. Trump deal have gotten 13 soldiers killed,15 injured and over a 100 Afghans kill"
544,politics,Brendan Hughes Memoirs,"Brendan Hughes was the epitome of the urban guerrilla. In spite of overwhelming odds, he brought the war to the forces of British imperialism and his leadership abilities were beyond question"
545,politics,Joe Biden: Seeks Revenge on ISIS - K.,Attack on Kabul Airport.
546,politics,The Unsolved Mystery of the Man From Taured,A well-dressed man who claimed to be from a country called 'Taured' caused quite a stir at the Tokyo International Airport back in 1954 before he vanished without a trace.
547,politics,Isis-K Who Are They and Why Haven’t We Heard About Them Until Recently?,"ISIS-K recently took credit for the suicide bombing at the Kabul airport, but most of the world hasn't heard of this group until now."
548,politics,Massive International Naval Force Near China,"As Biden's withdrawal debacle unfolds, a massive naval force is not far from China. Why?"
549,politics,A Case for African American Exceptionalism,The case for African American Exceptionalism necessarily works against critical race theory.
